student_id,student_name,class_name,gender,subject,test_name,date_taken,marks_obtained,total_marks,percentage,previous_subject_percentage,subject_average,overall_average,attendance_percentage,subject_avg,risk_label,instruction,guidance
1236,Nikhil Patel,Electronics & Communication,Male,English,Performance Test,2026-03-06,58,100,58,76,58.0,75.0,66.0,58.0,sudden_drop,"Class: 9A, Subject: English, Score: 58% (previous: 77%), Attendance: 66%, Overall avg: 54%, Subject avg: 67%.",Critical alert: English score plummeted (19% drop). Attendance is 66% - could be factor. MUST DO: 1) Parent-teacher meeting if attendance low 2) One-on-one tutoring immediately 3) Catch-up material and daily practice 4) Weekly follow-ups to ensure recovery.
1237,Priya Desai,Mechanical Engineering,Female,Chemistry,Unit Test 1,2026-03-10,85,100,85,82,85.0,86.0,81.0,85.0,no_risk,"Class: 9A, Subject: Chemistry, Score: 85%, Attendance: 81%, Overall avg: 86%.",✅ Strong consistent Chemistry performance (85%). Attendance excellent (81%). Continue current strategy! NEXT: 1) Advanced problem-solving practice 2) Subject competitions participation 3) Higher-order thinking activities 4) Consider this as strong subject for future focus.
1238,Karan Patel,Information Technology,Male,Physics,Unit Test 1,2026-03-07,49,100,49,46,49.0,81.0,81.0,49.0,subject_weakness,"Class: 8A, Subject: Physics, Score: 49%, Attendance: 81%, Overall avg: 81%, Subject avg: 49%.",Clear strength-weakness pattern: 81% average overall but only 49% in Physics. Physics is holding back potential. CORRECTIVE MEASURES: 1) Immediate Physics tutoring start 2) Master fundamentals first 3) Daily 20-30 min focused practice 4) Problem-solving competitions to build confidence 5) Re-test after 2 weeks.
1239,Sakshi Rao,Computer Science & Engineering,Female,Chemistry,Unit Test 1,2026-03-10,92,100,92,91,92.0,93.0,87.0,92.0,no_risk,"Class: 9A, Subject: Chemistry, Score: 92%, Attendance: 87%, Overall avg: 93%.",✅ Outstanding Chemistry achievement (92%). Consistent excellence demonstrated. OPPORTUNITIES: 1) Fast-track to advanced topics 2) Subject-specific clubs/competitions 3) Advanced placement consideration 4) Leverage as strength subject.
1240,Nikhil Kumar,Economics,Male,Social Studies,Unit Test 1,2026-03-07,77,100,77,77,77.0,83.0,84.0,77.0,no_risk,"Class: 9A, Subject: Social Studies, Score: 77%, Attendance: 84%, Overall avg: 83%.",✅ Strong consistent Social Studies performance (77%). Attendance excellent (84%). Continue current strategy! NEXT: 1) Advanced problem-solving practice 2) Subject competitions participation 3) Higher-order thinking activities 4) Consider this as strong subject for future focus.
1241,Aditya Bhat,Commerce,Male,English,Unit Test 2,2026-03-04,59,100,59,62,59.0,90.0,95.0,59.0,subject_weakness,"Class: 8B, Subject: English, Score: 59%, Attendance: 95%, Overall avg: 90%, Subject avg: 59%.",English underperformance (59%) despite strong overall 90% average indicates specific subject difficulty. ACTION: 1) Hire specialized English tutor 2) Practice 30+ problems weekly in weak topics 3) Concept map creation for each English chapter 4) Monitor confidence levels 5) Adjust learning method if needed.
1242,Pooja Singh,Electronics & Communication,Female,Physics,Assessment 2,2026-03-08,56,100,56,60,56.0,87.0,78.0,56.0,subject_weakness,"Class: 8B, Subject: Physics, Score: 56%, Attendance: 78%, Overall avg: 87%, Subject avg: 56%.",Student excels generally (87% overall) but struggles in Physics (56% average). Physics seems to be learning block. INTENSIVE PLAN: 1) Root cause analysis (anxiety? conceptual block?) 2) Behavior-specific tutoring 3) Simplified Physics materials 4) Bi-weekly progress tests 5) Peer mentoring in Physics.
1243,Raj Sharma,Economics,Male,Math,Formative Test,2026-03-10,88,100,88,88,88.0,85.0,90.0,88.0,no_risk,"Class: 10B, Subject: Math, Score: 88%, Attendance: 90%, Overall avg: 85%.",✅ Math performing at 88% - exactly where we want to see! Strong foundations with 90% attendance. SUGGESTIONS: 1) Introduce enrichment materials 2) Problem-solving challenges 3) Subject clubs participation 4) Consider as career-path indicator.
1244,Anjali Patel,Electronics & Communication,Female,Math,Unit Test 3,2026-02-17,59,100,59,83,59.0,75.0,77.0,59.0,sudden_drop,"Class: 8B, Subject: Math, Score: 59% (previous: 94%), Attendance: 77%, Overall avg: 73%, Subject avg: 76%.",Amit's Math dropped 35 points suddenly (94% → 59%). This large drop suggests struggling with specific content or personal issues. IMMEDIATE ACTION: 1) Identify the struggling topic urgently 2) Schedule one-on-one tutoring session this week 3) Assign targeted practice problems on weak areas 4) Follow up with student on any personal challenges.
1245,Rishabh Verma,Computer Science & Engineering,Male,History,Performance Test,2026-03-09,80,100,80,85,80.0,75.0,83.0,80.0,no_risk,"Class: 8A, Subject: History, Score: 80%, Attendance: 83%, Overall avg: 75%.",✅ History mastery shown (80% with 83% attendance). Stable and reliable performance. ENHANCEMENT: 1) Move to advanced curriculum 2) Project-based learning in History 3) Mentoring weaker students 4) Competitive exam preparation.
1246,Rishabh Nair,Mechanical Engineering,Male,History,Mid Term Exam,2026-03-11,68,100,68,98,68.0,75.0,59.0,68.0,sudden_drop,"Class: 8B, Subject: History, Score: 68% (previous: 93%), Attendance: 59%, Overall avg: 63%, Subject avg: 80%.",History 25% sudden drop with 59% attendance detected. INTERVENTION: 1) If attendance issue: mandatory attendance plan 2) If academic: intensive tutoring + daily practice 3) If personal: counseling referral 4) Reassess after 1 week.
1247,Isha Singh,Biotechnology,Female,Biology,Performance Test,2026-02-20,36,100,36,42,36.0,75.0,82.0,36.0,gradual_decline,"Class: 9A, Subject: Biology, Scores history: 77% → 70% → 62%. Attendance: 82%, Overall avg: 53%, Subject avg: 69%.",Biology scores declining steadily: 77% → 70% → 62%. This gradual slip could lead to bigger problems if not addressed. PLAN: 1) Identify exact topics causing decline 2) Daily focused practice on weak areas 3) Bi-weekly assessments to track progress 4) Parent communication about support at home.
1248,Varun Khan,Psychology,Male,Physics,Chapter Quiz,2026-02-22,75,100,75,74,75.0,85.0,81.0,75.0,no_risk,"Class: 10A, Subject: Physics, Score: 75%, Attendance: 81%, Overall avg: 85%.",✅ Strong consistent Physics performance (75%). Attendance excellent (81%). Continue current strategy! NEXT: 1) Advanced problem-solving practice 2) Subject competitions participation 3) Higher-order thinking activities 4) Consider this as strong subject for future focus.
1249,Anjali Singh,Computer Science & Engineering,Female,Chemistry,Unit Test 2,2026-03-14,30,100,30,41,30.0,75.0,60.0,30.0,gradual_decline,"Class: 9A, Subject: Chemistry, Scores history: 75% → 64% → 55%. Attendance: 60%, Overall avg: 68%, Subject avg: 64%.","Chemistry performance declining (75% → 64% → 55%). With 60% attendance, need to identify barriers. SOLUTION: 1) Review lecture notes missed (if attendance issue) 2) Intensive tutoring 3) Practice past papers 4) Check if personal/health issues affecting study."
1250,Ritika Patel,Electronics & Communication,Female,Social Studies,Unit Test 2,2026-02-18,67,100,67,89,67.0,75.0,51.0,67.0,sudden_drop,"Class: 8A, Subject: Social Studies, Score: 67% (previous: 85%), Attendance: 51%, Overall avg: 72%, Subject avg: 76%.",Critical alert: Social Studies score plummeted (18% drop). Attendance is 51% - could be factor. MUST DO: 1) Parent-teacher meeting if attendance low 2) One-on-one tutoring immediately 3) Catch-up material and daily practice 4) Weekly follow-ups to ensure recovery.
1251,Jatin Khan,Mechanical Engineering,Male,Social Studies,Assessment 2,2026-03-04,59,100,59,61,59.0,76.0,85.0,59.0,subject_weakness,"Class: 9A, Subject: Social Studies, Score: 59%, Attendance: 85%, Overall avg: 76%, Subject avg: 59%.",Clear strength-weakness pattern: 76% average overall but only 59% in Social Studies. Social Studies is holding back potential. CORRECTIVE MEASURES: 1) Immediate Social Studies tutoring start 2) Master fundamentals first 3) Daily 20-30 min focused practice 4) Problem-solving competitions to build confidence 5) Re-test after 2 weeks.
1252,Karan Gupta,Computer Science & Engineering,Male,Math,Formative Test,2026-03-04,79,100,79,78,79.0,89.0,84.0,79.0,no_risk,"Class: 8A, Subject: Math, Score: 79%, Attendance: 84%, Overall avg: 89%.",✅ Math mastery shown (79% with 84% attendance). Stable and reliable performance. ENHANCEMENT: 1) Move to advanced curriculum 2) Project-based learning in Math 3) Mentoring weaker students 4) Competitive exam preparation.
1253,Nisha Bhat,Information Technology,Female,Biology,Formative Test,2026-02-27,64,100,64,80,64.0,75.0,68.0,64.0,sudden_drop,"Class: 9A, Subject: Biology, Score: 64% (previous: 81%), Attendance: 68%, Overall avg: 82%, Subject avg: 72%.",Biology 17% sudden drop with 68% attendance detected. INTERVENTION: 1) If attendance issue: mandatory attendance plan 2) If academic: intensive tutoring + daily practice 3) If personal: counseling referral 4) Reassess after 1 week.
1254,Sakshi Rao,Mechanical Engineering,Female,Social Studies,Unit Test 2,2026-02-22,39,100,39,50,39.0,75.0,64.0,39.0,gradual_decline,"Class: 9B, Subject: Social Studies, Scores history: 83% → 77% → 65%. Attendance: 64%, Overall avg: 80%, Subject avg: 75%.",3-test Social Studies decline pattern: 83% → 77% → 65%. Intervention needed before trend worsens. APPROACH: 1) Detailed chapter-wise weakness analysis 2) Targeted exercise sheets daily 3) Concept clarification sessions 4) Progress tracking with weekly tests.
1255,Jatin Sharma,Commerce,Male,Math,Chapter Quiz,2026-02-28,89,100,89,86,89.0,95.0,90.0,89.0,no_risk,"Class: 9B, Subject: Math, Score: 89%, Attendance: 90%, Overall avg: 95%.",✅ Outstanding Math achievement (89%). Consistent excellence demonstrated. OPPORTUNITIES: 1) Fast-track to advanced topics 2) Subject-specific clubs/competitions 3) Advanced placement consideration 4) Leverage as strength subject.
1256,Vikram Khan,Electronics & Communication,Male,English,Unit Test 2,2026-03-06,83,100,83,93,83.0,75.0,64.0,83.0,gradual_decline,"Class: 8B, Subject: English, Scores history: 89% → 78% → 69%. Attendance: 64%, Overall avg: 71%, Subject avg: 78%.",Downward trend in English: 89% → 78% → 69%. Student losing momentum. CORRECTIVE STEPS: 1) Increase practice frequency 2) Find study partner or tutor 3) Break complex topics into smaller parts 4) Daily revision schedule starting tomorrow 5) Re-motivate with positive reinforcement.
1257,Shiva Desai,Electrical Engineering,Male,Social Studies,Unit Test 1,2026-02-28,61,100,61,76,61.0,75.0,95.0,61.0,sudden_drop,"Class: 8A, Subject: Social Studies, Score: 61% (previous: 79%), Attendance: 95%, Overall avg: 71%, Subject avg: 70%.",Critical alert: Social Studies score plummeted (18% drop). Attendance is 95% - could be factor. MUST DO: 1) Parent-teacher meeting if attendance low 2) One-on-one tutoring immediately 3) Catch-up material and daily practice 4) Weekly follow-ups to ensure recovery.
1258,Divya Nair,Psychology,Female,Science,Pre-Board Exam,2026-02-22,51,100,51,69,51.0,75.0,57.0,51.0,sudden_drop,"Class: 9A, Subject: Science, Score: 51% (previous: 71%), Attendance: 57%, Overall avg: 56%, Subject avg: 61%.",Amit's Science dropped 20 points suddenly (71% → 51%). This large drop suggests struggling with specific content or personal issues. IMMEDIATE ACTION: 1) Identify the struggling topic urgently 2) Schedule one-on-one tutoring session this week 3) Assign targeted practice problems on weak areas 4) Follow up with student on any personal challenges.
1259,Aditya Bhat,Business Administration,Male,Biology,Performance Test,2026-02-13,76,100,76,88,76.0,75.0,67.0,76.0,gradual_decline,"Class: 8A, Subject: Biology, Scores history: 84% → 75% → 70%. Attendance: 67%, Overall avg: 61%, Subject avg: 76%.",Biology scores declining steadily: 84% → 75% → 70%. This gradual slip could lead to bigger problems if not addressed. PLAN: 1) Identify exact topics causing decline 2) Daily focused practice on weak areas 3) Bi-weekly assessments to track progress 4) Parent communication about support at home.
1260,Neha Kumar,Electronics & Communication,Female,English,Mid Term Exam,2026-02-20,64,100,64,73,64.0,75.0,78.0,64.0,gradual_decline,"Class: 8B, Subject: English, Scores history: 83% → 78% → 68%. Attendance: 78%, Overall avg: 77%, Subject avg: 76%.",3-test English decline pattern: 83% → 78% → 68%. Intervention needed before trend worsens. APPROACH: 1) Detailed chapter-wise weakness analysis 2) Targeted exercise sheets daily 3) Concept clarification sessions 4) Progress tracking with weekly tests.
1261,Rishabh Desai,Commerce,Male,Chemistry,Assessment 1,2026-03-01,69,100,69,79,69.0,75.0,74.0,69.0,gradual_decline,"Class: 9B, Subject: Chemistry, Scores history: 87% → 81% → 72%. Attendance: 74%, Overall avg: 65%, Subject avg: 80%.",Chemistry scores declining steadily: 87% → 81% → 72%. This gradual slip could lead to bigger problems if not addressed. PLAN: 1) Identify exact topics causing decline 2) Daily focused practice on weak areas 3) Bi-weekly assessments to track progress 4) Parent communication about support at home.
1262,Ananya Sharma,Civil Engineering,Female,Science,Unit Test 3,2026-03-10,60,100,60,70,60.0,86.0,92.0,60.0,subject_weakness,"Class: 9A, Subject: Science, Score: 60%, Attendance: 92%, Overall avg: 86%, Subject avg: 60%.",Strong overall student (86% average) but Science is weak point (60%). Clear subject gap requiring focused intervention. STRATEGY: 1) Dedicated Science tutor immediately 2) Daily Science practice (minimum 45 minutes) 3) Group sessions focusing only on Science 4) Weekly Science-only assessments 5) Identify and fix conceptual gaps.
1263,Arjun Singh,Biotechnology,Male,Physics,Unit Test 3,2026-02-19,35,100,35,62,35.0,75.0,60.0,35.0,sudden_drop,"Class: 8A, Subject: Physics, Score: 35% (previous: 70%), Attendance: 60%, Overall avg: 53%, Subject avg: 52%.",Amit's Physics dropped 35 points suddenly (70% → 35%). This large drop suggests struggling with specific content or personal issues. IMMEDIATE ACTION: 1) Identify the struggling topic urgently 2) Schedule one-on-one tutoring session this week 3) Assign targeted practice problems on weak areas 4) Follow up with student on any personal challenges.
1264,Pooja Patel,Economics,Female,Physics,Formative Test,2026-02-25,41,100,41,36,41.0,73.0,82.0,41.0,subject_weakness,"Class: 10B, Subject: Physics, Score: 41%, Attendance: 82%, Overall avg: 73%, Subject avg: 41%.",Student excels generally (73% overall) but struggles in Physics (41% average). Physics seems to be learning block. INTENSIVE PLAN: 1) Root cause analysis (anxiety? conceptual block?) 2) Behavior-specific tutoring 3) Simplified Physics materials 4) Bi-weekly progress tests 5) Peer mentoring in Physics.
1265,Rishabh Khan,Economics,Male,History,Performance Test,2026-03-10,61,100,61,76,61.0,75.0,90.0,61.0,gradual_decline,"Class: 10A, Subject: History, Scores history: 82% → 70% → 60%. Attendance: 90%, Overall avg: 55%, Subject avg: 70%.",3-test History decline pattern: 82% → 70% → 60%. Intervention needed before trend worsens. APPROACH: 1) Detailed chapter-wise weakness analysis 2) Targeted exercise sheets daily 3) Concept clarification sessions 4) Progress tracking with weekly tests.
1266,Jatin Bhat,Business Administration,Male,Math,Pre-Board Exam,2026-02-20,47,100,47,75,47.0,75.0,76.0,47.0,sudden_drop,"Class: 10B, Subject: Math, Score: 47% (previous: 82%), Attendance: 76%, Overall avg: 47%, Subject avg: 64%.",Sudden 35% drop in Math (82% to 47%)! This steep decline needs urgent action. STEPS: 1) Diagnose exact weak topic 2) Daily 30-minute focused practice 3) Tutoring support this week 4) Re-test in 5 days to check improvement.
1267,Priya Kumar,Electronics & Communication,Male,Math,Chapter Quiz,2026-03-05,40,100,40,53,40.0,75.0,63.0,40.0,gradual_decline,"Class: 10B, Subject: Math, Scores history: 86% → 76% → 69%. Attendance: 63%, Overall avg: 79%, Subject avg: 77%.",Math scores declining steadily: 86% → 76% → 69%. This gradual slip could lead to bigger problems if not addressed. PLAN: 1) Identify exact topics causing decline 2) Daily focused practice on weak areas 3) Bi-weekly assessments to track progress 4) Parent communication about support at home.
1268,Kavya Bhat,Business Administration,Female,Science,Assessment 1,2026-02-20,55,100,55,50,55.0,86.0,90.0,55.0,subject_weakness,"Class: 9B, Subject: Science, Score: 55%, Attendance: 90%, Overall avg: 86%, Subject avg: 55%.",Clear strength-weakness pattern: 86% average overall but only 55% in Science. Science is holding back potential. CORRECTIVE MEASURES: 1) Immediate Science tutoring start 2) Master fundamentals first 3) Daily 20-30 min focused practice 4) Problem-solving competitions to build confidence 5) Re-test after 2 weeks.
1269,Nisha Desai,Chemical Engineering,Female,Math,Unit Test 1,2026-02-24,88,100,88,103,88.0,75.0,76.0,88.0,gradual_decline,"Class: 10A, Subject: Math, Scores history: 76% → 69% → 63%. Attendance: 76%, Overall avg: 72%, Subject avg: 69%.",3-test Math decline pattern: 76% → 69% → 63%. Intervention needed before trend worsens. APPROACH: 1) Detailed chapter-wise weakness analysis 2) Targeted exercise sheets daily 3) Concept clarification sessions 4) Progress tracking with weekly tests.
1270,Shiva Sharma,Electronics & Communication,Male,History,Formative Test,2026-02-16,60,100,60,72,60.0,75.0,80.0,60.0,gradual_decline,"Class: 10A, Subject: History, Scores history: 75% → 65% → 59%. Attendance: 80%, Overall avg: 49%, Subject avg: 66%.",History scores declining steadily: 75% → 65% → 59%. This gradual slip could lead to bigger problems if not addressed. PLAN: 1) Identify exact topics causing decline 2) Daily focused practice on weak areas 3) Bi-weekly assessments to track progress 4) Parent communication about support at home.
1271,Divya Sharma,Mechanical Engineering,Female,Science,Assessment 2,2026-03-03,92,100,92,94,92.0,88.0,87.0,92.0,no_risk,"Class: 10A, Subject: Science, Score: 92%, Attendance: 87%, Overall avg: 88%.",✅ Outstanding Science achievement (92%). Consistent excellence demonstrated. OPPORTUNITIES: 1) Fast-track to advanced topics 2) Subject-specific clubs/competitions 3) Advanced placement consideration 4) Leverage as strength subject.
1272,Shreya Patel,Mechanical Engineering,Female,Social Studies,Formative Test,2026-02-27,90,100,90,103,90.0,75.0,72.0,90.0,gradual_decline,"Class: 8B, Subject: Social Studies, Scores history: 85% → 74% → 63%. Attendance: 72%, Overall avg: 67%, Subject avg: 74%.",Gradual Social Studies decline detected: 85% → 74% → 63%. Pattern shows consistent downward trend across 3 tests. ACTION: 1) Root cause analysis (fatigue? difficult content?) 2) Stop decline immediately through targeted practice 3) Weekly mini-tests to track recovery 4) Adjust study methods if current approach failing.
1273,Ritika Sharma,Psychology,Female,History,Performance Test,2026-02-20,57,100,57,61,57.0,81.0,78.0,57.0,subject_weakness,"Class: 8B, Subject: History, Score: 57%, Attendance: 78%, Overall avg: 81%, Subject avg: 57%.",History underperformance (57%) despite strong overall 81% average indicates specific subject difficulty. ACTION: 1) Hire specialized History tutor 2) Practice 30+ problems weekly in weak topics 3) Concept map creation for each History chapter 4) Monitor confidence levels 5) Adjust learning method if needed.
1274,Shreya Nair,Chemical Engineering,Female,Physics,Assessment 2,2026-02-13,65,100,65,94,65.0,75.0,71.0,65.0,sudden_drop,"Class: 10A, Subject: Physics, Score: 65% (previous: 95%), Attendance: 71%, Overall avg: 72%, Subject avg: 80%.",Amit's Physics dropped 30 points suddenly (95% → 65%). This large drop suggests struggling with specific content or personal issues. IMMEDIATE ACTION: 1) Identify the struggling topic urgently 2) Schedule one-on-one tutoring session this week 3) Assign targeted practice problems on weak areas 4) Follow up with student on any personal challenges.
1275,Priya Patel,Information Technology,Male,Physics,Chapter Quiz,2026-02-14,60,100,60,65,60.0,75.0,64.0,60.0,gradual_decline,"Class: 10A, Subject: Physics, Scores history: 77% → 70% → 61%. Attendance: 64%, Overall avg: 59%, Subject avg: 69%.",Physics scores declining steadily: 77% → 70% → 61%. This gradual slip could lead to bigger problems if not addressed. PLAN: 1) Identify exact topics causing decline 2) Daily focused practice on weak areas 3) Bi-weekly assessments to track progress 4) Parent communication about support at home.
1276,Vikram Gupta,Chemical Engineering,Male,Biology,Performance Test,2026-02-26,56,100,56,60,56.0,81.0,84.0,56.0,subject_weakness,"Class: 8B, Subject: Biology, Score: 56%, Attendance: 84%, Overall avg: 81%, Subject avg: 56%.",Student excels generally (81% overall) but struggles in Biology (56% average). Biology seems to be learning block. INTENSIVE PLAN: 1) Root cause analysis (anxiety? conceptual block?) 2) Behavior-specific tutoring 3) Simplified Biology materials 4) Bi-weekly progress tests 5) Peer mentoring in Biology.
1277,Sanjay Khan,Chemical Engineering,Male,Math,Mid Term Exam,2026-02-15,59,100,59,68,59.0,74.0,84.0,59.0,subject_weakness,"Class: 9B, Subject: Math, Score: 59%, Attendance: 84%, Overall avg: 74%, Subject avg: 59%.",Clear strength-weakness pattern: 74% average overall but only 59% in Math. Math is holding back potential. CORRECTIVE MEASURES: 1) Immediate Math tutoring start 2) Master fundamentals first 3) Daily 20-30 min focused practice 4) Problem-solving competitions to build confidence 5) Re-test after 2 weeks.
1278,Jatin Sharma,Business Administration,Male,History,Unit Test 3,2026-03-10,52,100,52,71,52.0,75.0,71.0,52.0,sudden_drop,"Class: 9A, Subject: History, Score: 52% (previous: 74%), Attendance: 71%, Overall avg: 53%, Subject avg: 63%.",Amit's History dropped 22 points suddenly (74% → 52%). This large drop suggests struggling with specific content or personal issues. IMMEDIATE ACTION: 1) Identify the struggling topic urgently 2) Schedule one-on-one tutoring session this week 3) Assign targeted practice problems on weak areas 4) Follow up with student on any personal challenges.
1279,Divya Verma,Biotechnology,Female,Physics,Mid Term Exam,2026-03-04,82,100,82,89,82.0,77.0,96.0,82.0,no_risk,"Class: 9A, Subject: Physics, Score: 82%, Attendance: 96%, Overall avg: 77%.",✅ Outstanding Physics achievement (82%). Consistent excellence demonstrated. OPPORTUNITIES: 1) Fast-track to advanced topics 2) Subject-specific clubs/competitions 3) Advanced placement consideration 4) Leverage as strength subject.
1280,Kavya Rao,Computer Science & Engineering,Female,Biology,Pre-Board Exam,2026-02-19,41,100,41,71,41.0,75.0,83.0,41.0,sudden_drop,"Class: 10B, Subject: Biology, Score: 41% (previous: 71%), Attendance: 83%, Overall avg: 54%, Subject avg: 56%.",Biology 30% sudden drop with 83% attendance detected. INTERVENTION: 1) If attendance issue: mandatory attendance plan 2) If academic: intensive tutoring + daily practice 3) If personal: counseling referral 4) Reassess after 1 week.
1281,Neha Gupta,Psychology,Female,Biology,Chapter Quiz,2026-02-23,78,100,78,82,78.0,76.0,91.0,78.0,no_risk,"Class: 10B, Subject: Biology, Score: 78%, Attendance: 91%, Overall avg: 76%.",✅ Excellent performance in Biology (78%). Keep up strong work! RECOMMENDATIONS: 1) Introduce advanced challenge problems 2) Expand to Olympic-level content 3) Peer tutoring for struggling classmates 4) Consider subject specialization for competitive exams.
1282,Shiva Bhat,Psychology,Male,Social Studies,Assessment 2,2026-02-15,59,100,59,67,59.0,76.0,76.0,59.0,subject_weakness,"Class: 9A, Subject: Social Studies, Score: 59%, Attendance: 76%, Overall avg: 76%, Subject avg: 59%.",Student performing well (76%) except Social Studies (59% average). Need Social Studies specialization. PLAN: 1) One-on-one Social Studies coaching 2) Identify exact weak topics 3) Step-by-step problem solving practice 4) Visual learning materials for Social Studies 5) Weekly check-ins to track Social Studies improvement.
1283,Priya Rao,Psychology,Male,Physics,Unit Test 1,2026-03-15,86,100,86,95,86.0,75.0,63.0,86.0,gradual_decline,"Class: 8A, Subject: Physics, Scores history: 89% → 80% → 68%. Attendance: 63%, Overall avg: 69%, Subject avg: 79%.",Downward trend in Physics: 89% → 80% → 68%. Student losing momentum. CORRECTIVE STEPS: 1) Increase practice frequency 2) Find study partner or tutor 3) Break complex topics into smaller parts 4) Daily revision schedule starting tomorrow 5) Re-motivate with positive reinforcement.
1284,Rishabh Singh,Mechanical Engineering,Male,Social Studies,Pre-Board Exam,2026-03-10,46,100,46,51,46.0,79.0,77.0,46.0,subject_weakness,"Class: 10B, Subject: Social Studies, Score: 46%, Attendance: 77%, Overall avg: 79%, Subject avg: 46%.",Social Studies underperformance (46%) despite strong overall 79% average indicates specific subject difficulty. ACTION: 1) Hire specialized Social Studies tutor 2) Practice 30+ problems weekly in weak topics 3) Concept map creation for each Social Studies chapter 4) Monitor confidence levels 5) Adjust learning method if needed.
1285,Arjun Verma,Computer Science & Engineering,Male,Biology,Unit Test 2,2026-03-08,87,100,87,86,87.0,90.0,95.0,87.0,no_risk,"Class: 9B, Subject: Biology, Score: 87%, Attendance: 95%, Overall avg: 90%.",✅ Biology mastery shown (87% with 95% attendance). Stable and reliable performance. ENHANCEMENT: 1) Move to advanced curriculum 2) Project-based learning in Biology 3) Mentoring weaker students 4) Competitive exam preparation.
1286,Priya Khan,Chemical Engineering,Male,Chemistry,Mid Term Exam,2026-03-01,69,100,69,80,69.0,75.0,83.0,69.0,gradual_decline,"Class: 8A, Subject: Chemistry, Scores history: 79% → 70% → 61%. Attendance: 83%, Overall avg: 62%, Subject avg: 70%.",3-test Chemistry decline pattern: 79% → 70% → 61%. Intervention needed before trend worsens. APPROACH: 1) Detailed chapter-wise weakness analysis 2) Targeted exercise sheets daily 3) Concept clarification sessions 4) Progress tracking with weekly tests.
1287,Nikhil Verma,Biotechnology,Male,Math,Pre-Board Exam,2026-03-13,40,100,40,59,40.0,75.0,56.0,40.0,sudden_drop,"Class: 9B, Subject: Math, Score: 40% (previous: 75%), Attendance: 56%, Overall avg: 56%, Subject avg: 57%.",Math performance fell 35 points abruptly. This significant decline requires prompt intervention. ACTION PLAN: 1) Review recent Math lessons together 2) Create a focused study schedule 3) Arrange peer tutoring or additional support 4) Monitor next test carefully for improvement signs.
1288,Rishabh Patel,Information Technology,Male,Physics,Unit Test 2,2026-02-13,77,100,77,72,77.0,76.0,99.0,77.0,no_risk,"Class: 10A, Subject: Physics, Score: 77%, Attendance: 99%, Overall avg: 76%.",✅ Physics mastery shown (77% with 99% attendance). Stable and reliable performance. ENHANCEMENT: 1) Move to advanced curriculum 2) Project-based learning in Physics 3) Mentoring weaker students 4) Competitive exam preparation.
1289,Raj Rao,Mechanical Engineering,Male,Chemistry,Mid Term Exam,2026-02-27,89,100,89,104,89.0,75.0,61.0,89.0,gradual_decline,"Class: 8A, Subject: Chemistry, Scores history: 88% → 78% → 68%. Attendance: 61%, Overall avg: 82%, Subject avg: 78%.","Chemistry performance declining (88% → 78% → 68%). With 61% attendance, need to identify barriers. SOLUTION: 1) Review lecture notes missed (if attendance issue) 2) Intensive tutoring 3) Practice past papers 4) Check if personal/health issues affecting study."
1290,Neha Rao,Electronics & Communication,Female,English,Mid Term Exam,2026-03-02,32,100,32,41,32.0,75.0,62.0,32.0,gradual_decline,"Class: 8A, Subject: English, Scores history: 84% → 78% → 72%. Attendance: 62%, Overall avg: 76%, Subject avg: 78%.",Downward trend in English: 84% → 78% → 72%. Student losing momentum. CORRECTIVE STEPS: 1) Increase practice frequency 2) Find study partner or tutor 3) Break complex topics into smaller parts 4) Daily revision schedule starting tomorrow 5) Re-motivate with positive reinforcement.
1291,Pooja Singh,Electronics & Communication,Female,Physics,Unit Test 2,2026-02-15,75,100,75,83,75.0,75.0,67.0,75.0,gradual_decline,"Class: 8A, Subject: Physics, Scores history: 85% → 80% → 73%. Attendance: 67%, Overall avg: 66%, Subject avg: 79%.","Physics performance declining (85% → 80% → 73%). With 67% attendance, need to identify barriers. SOLUTION: 1) Review lecture notes missed (if attendance issue) 2) Intensive tutoring 3) Practice past papers 4) Check if personal/health issues affecting study."
1292,Divya Sharma,Electronics & Communication,Female,History,Pre-Board Exam,2026-03-12,31,100,31,38,31.0,75.0,70.0,31.0,gradual_decline,"Class: 8B, Subject: History, Scores history: 83% → 73% → 67%. Attendance: 70%, Overall avg: 64%, Subject avg: 74%.",History scores declining steadily: 83% → 73% → 67%. This gradual slip could lead to bigger problems if not addressed. PLAN: 1) Identify exact topics causing decline 2) Daily focused practice on weak areas 3) Bi-weekly assessments to track progress 4) Parent communication about support at home.
1293,Priya Kulkarni,Commerce,Male,History,Assessment 2,2026-02-27,60,100,60,64,60.0,80.0,91.0,60.0,subject_weakness,"Class: 10B, Subject: History, Score: 60%, Attendance: 91%, Overall avg: 80%, Subject avg: 60%.",History underperformance (60%) despite strong overall 80% average indicates specific subject difficulty. ACTION: 1) Hire specialized History tutor 2) Practice 30+ problems weekly in weak topics 3) Concept map creation for each History chapter 4) Monitor confidence levels 5) Adjust learning method if needed.
1294,Divya Verma,Business Administration,Female,Science,Performance Test,2026-03-03,92,100,92,97,92.0,91.0,91.0,92.0,no_risk,"Class: 10A, Subject: Science, Score: 92%, Attendance: 91%, Overall avg: 91%.",✅ Science mastery shown (92% with 91% attendance). Stable and reliable performance. ENHANCEMENT: 1) Move to advanced curriculum 2) Project-based learning in Science 3) Mentoring weaker students 4) Competitive exam preparation.
